PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,SN_peak,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category,exclusion_reasons
J1807+0756,0.464300493199,1.294e-16,FAST,1048–1452,38.16550521503996,55.3737426679254,30.50914873671798,5.64315916113203,3.972047008420776,4.429558140343514,-0.5825272194379463,1.0563553589117411,1.4180750631374113,34.63020418226056,7.466857555113712,5.4530036352185824,7.747045608778029,0.7523928366445958,0.0570785037810033,-6.284136662931843,0.7723720006536334,0.822611705068379,28.18003913894327,0.9084975503710454,-0.3522504892367895,165.16265578505434,0.0471809251180885,0.002250875139196,-0.0414103220114491,0.0016932061417155,0.0519172907946873,0.00169435096378,10.800994315808184,5.0934678859060005,5.020838881978814,11.502292385778464,10.797791407304864,85.88289140464337,C,[]
J1808+00,0.425115,--,FAST,1048–1452,154.43255689111913,20.08869565987743,24.31079202758332,3.2234272466810325,2.4269718898393307,2.5088914538177307,1.4717791105254785,0.2484253237342892,0.2521438341086259,13.128524273121826,1.6507571278899462,1.5446689514617429,7.437678700021174,0.513072667937803,0.0428497722287826,-7.675176769349825,0.2172444539949856,0.2423328681638201,28.180039138943247,0.8321958994575039,-1.0567514677103826,147.99995274682553,0.3030972914314679,0.0028973661933386,-0.0255195151663387,0.0023030471991824,0.0284506517366599,0.0023032506151706,6.54546065690771,3.4499605015157115,4.466179697335423,13.800546233813158,12.391544276865996,44.39948768746075,B,[]
J1809+17,2.0667,--,FAST,1048–1452,96.41317565512756,62.8509567430563,66.80672466641965,5.356946103931048,0.2061312351107496,3.500347474718037,2.0925907627371543,0.9516307283742806,1.605574188614757,-10.40798074596916,16.26144187034521,13.110414532809838,2.0841802883376035,1.0839400391498248,0.0274930495335663,-10.64417569622328,0.8647171478492908,0.866910280128673,13.385518590998064,4.0449310045058215,-2.818003913894325,154.85582469058477,0.1992393226005918,0.009391476487781,-0.0548729309122072,0.0068049535781121,0.0933920662062893,0.0068298275232997,8.505055489427551,2.7718370536974075,2.625541671380644,10.194352015183348,5.96734614434186,129.65768140947597,D,[]
J1823-0154,0.7597783116616478,1.131476050843792e-15,FAST,1048–1452,24.240961267944822,24.414220087207887,19.326658120673144,0.5507240627865053,0.4580723070336268,0.4355450418066249,1.0796838507615547,0.0252263411572848,0.0268391250476631,-36.6397724725851,0.9003498396503886,0.8675865784662165,14.001845294809389,0.6942597560426496,0.0765541422340962,-42.715724953836734,0.7909893584483001,0.7552989079907135,10.20029311187101,0.3711026275343909,0.087933561309228,397.9299544713581,0.1942123130262649,0.0013138389172798,0.0678278138173606,0.001033489540955,0.101292899086476,0.0010366992911982,2.1861200954308235,1.706511169462431,1.470671853327479,2.8773264081539462,4.684959864440104,43.74087820788103,B,[]
J1824-0127,2.499470453902642,3.906532022998154e-15,FAST,1048–1452,151.90665036529225,22.4940711207758,34.579761828699446,-1.021624326215005,0.8114615537086262,0.9423504184345426,4.713675915120464,0.1150531506242469,0.0952317443426915,13.6392478806667,1.805559001007591,1.384659001306936,2.7937839186723066,0.2745764318111425,0.0192947965338867,26.411426696657028,1.655009273141996,1.531526707155738,11.607230092818778,1.2244289035938247,3.0776746458231603,123.65490206585008,0.2462397490995306,0.0048800213039174,-0.1306544014513413,0.0038093741792444,0.1504877123665728,0.003824548627709,2.959138072912355,1.7789207249661052,2.367852886329583,8.143084806180557,6.384413579995897,57.073832949475246,B,[]
J1832+27,0.6318,--,FAST,1048–1452,98.97080518595058,62.42855692264618,71.8929354830423,7.49433608564522,0.4829916271608523,5.066303106066688,2.939732035614736,2.309982767910768,2.343060889690671,31.762126136259432,17.342681953415124,16.346070872008585,1.2659381114966533,1.4106122719840453,0.051014015541466,-7.573270573831067,0.9685491404300182,1.200493432377009,18.31702544031311,1.2489782712894155,5.283757338551849,63.95394163800081,0.2474407642883468,0.0087704756796577,0.1324773262277888,0.0078416468685826,0.1495591253753834,0.0078565621024252,11.654978959217884,3.836537982459264,3.660684271590171,7.980033130725783,5.866530195305019,134.32149240568847,D,[]
J1833-0209,0.291930632181,2.7548e-15,FAST,1048–1452,101.97506732302996,61.90589049072896,72.40216108328767,-2.9896735264846974,2.196284635197632,0.2537032006533306,-4.61063898928885,0.533033074598146,0.4960889935394785,11.52459468219315,6.472406128208867,5.824232958586538,1.7136846768211242,1.2152298590549262,0.0819466284820027,18.75601116355841,3.082182949586194,2.690244941621156,16.203522504892387,0.5859779463377517,-4.227005870841486,42.18522341640863,0.2378465525096078,0.0143602929543627,-0.0983364214603043,0.0122099823081479,0.1168021563252228,0.0122292192318415,8.507970341818073,4.6785720215415845,3.669536324924145,4.900124220104507,7.780893392419955,134.30805157401664,D,[]
J1834+10,1.172719,--,FAST,1048–1452,11.783096405382844,23.22287612425569,8.7612595083637,-1.4434131234507976,1.0703650756409804,2.5923107573254907,-7.560366665351778,0.7439447067812681,0.7594558648978547,46.071430410154925,3.042299387842576,3.2025883272435607,6.999817344367456,0.5678619702028067,0.0291287060536431,8.106793063653114,0.3079138473361791,0.2848643565470459,28.884540117416822,2.2981557852262364,-11.272015655577306,121.94057259554856,0.2787723117000998,0.0052425000893665,0.0539986640502672,0.0043401054804512,0.0662366413833678,0.0043432917224762,3.1128984091998047,5.137047345642856,2.224984676574361,31.53943763993199,16.0404161135132,31.98413563261939,A,[]
J1837+0053,0.4735125297829605,3.766797146472513e-17,FAST,1048–1452,112.4272077753927,19.976750678392165,16.465952318400866,-12.78224831292663,3.271031413548801,2.1733130583141467,-29.995328267525363,1.489471074675517,1.9434904096833137,-76.6173262412891,4.153968226907111,5.738744224596729,0.9553071307887632,0.3158001184377388,0.0010494090373472,4.177989496701637,0.6455277231290193,0.5022056021057315,87.52941176470588,1.923905199859145,-14.823529411764692,34.94431828741596,0.2216999966745073,0.0083904648917225,-0.0063769752746787,0.0064041389510749,0.0835621520971514,0.0064355915072918,43.77627640797782,6.711908413300695,1.932477945023364,47.64238709105479,49.054151796937134,36.44270299679303,A,[]
J1838+0044g,2.20317,--,FAST,1048–1452,125.31516172164868,39.94663106039974,37.84511453772461,-3.3578082205268664,2.339327806345711,0.8956700093498817,-6.592639566427849,0.1809558226512466,0.2539265136331128,-42.66422147581898,0.9960352619055186,1.569749911268033,1.3345786576534724,0.3350512713790239,0.0122852809016684,13.931483335570318,0.6628842049458399,0.7079204553530367,19.706744868035194,2.157347125852524,-6.862170087976544,135.93497407760975,0.3686309389227168,0.0047063183339031,-0.0385318193733093,0.0036578754795925,0.046876258317006,0.0036596584221788,8.858814336159208,4.5627658642203,1.579385981753653,9.770996797208522,8.715278322135207,77.79174559812435,B,[]
J1839-0223,1.26679012424,4.763e-15,FAST,1048–1452,96.7516308668963,64.97269253853696,73.02945216337429,-5.7837737890811765,4.141506931164623,0.5643344062017848,-7.70387169953745,1.8171076865785896,1.6769699114040415,-9.07523154959873,13.71107719253827,13.269571943071387,0.7771959217596065,0.883778462701523,0.0234639109322155,9.854325210685978,2.4903987178700326,2.0266396284898,21.13502935420744,2.5623061714472346,-3.170254403131126,37.14202292014399,0.2131579876429398,0.0170454836757859,-0.096941889160694,0.0146307037051431,0.1068934475927477,0.0146435725311863,12.021697053336691,5.29779337570468,5.153594085576997,7.3516212103006495,9.465124145721392,138.00214470191125,D,[]
J1841+0912,0.3813203489970439,1.0903500374230782e-15,FAST,1048–1452,121.66925156638018,22.656780051235017,19.34429628697576,2.1569220920994514,0.3087617934638427,0.6700279464792249,0.1787511741905224,0.0170660547387189,0.0191107856611832,44.9712695412878,0.3464805441874006,0.3045581646162105,44.188247425970985,0.2588026631887103,0.0049076824243385,-22.61349915806376,0.2254289410954371,0.201537911833693,21.45578895945284,0.1862938821760169,0.087933561309228,301.6170166915868,0.2945749459822336,0.0008878108124579,0.0061226796048124,0.0006702282376751,0.0570929213069048,0.0006717018698581,9.272114139108174,2.8192465622273257,1.3861467614947316,6.597901149764528,6.773768272383005,42.00107633821078,B,[]
J1842+0257,3.0882557929477428,2.9590500954284363e-14,FAST,1048–1452,42.797601071171634,53.81972139799195,34.69287240165311,3.7243349593449246,1.7930149737068368,2.963607301440656,-0.2070079277378256,0.3367655563226791,0.306832971052229,20.98301669099823,2.977534493143452,3.2829506835212143,5.479224994465158,0.2973377158915591,0.0305216104326877,-10.459527905788876,0.5503639493390562,0.4181823348158193,13.893502686858827,1.5108227707067556,0.0,161.572749289877,0.2033697751732481,0.0023659441793403,0.0571658864870159,0.0019110397010515,0.0654427839515165,0.0019121217986196,6.137085707778469,2.1070706441530667,2.593936156227329,5.570955167601055,5.746822290219511,88.51259379964506,C,[]
J1842+1332,0.4716037331834355,2.1596018879912905e-16,FAST,1048–1452,176.13795761892456,2.850105433810967,6.695980730436219,-9.43084358052911,6.96711218210346,17.261580710537512,17.210009637499617,1.9875321164369384,1.878263371463726,3.106435301865916,0.7736089463432596,0.7269521001506223,3.7672676074057576,0.082416917609795,0.0047547304417463,0.4110554404469492,0.009791952864554,0.0094645862404392,155.69471624266146,0.9252253247331872,21.13502935420744,105.55499501420864,0.3910803971609508,0.0013309850869173,-0.0177840044754969,0.0010253121729448,0.0248225712805038,0.0010255936870202,13.028613409333005,6.921735424765931,18.480105525018818,99.38490229987806,55.00134065604244,9.546086164247184,A,[]
J1843+0119,1.26699835538,3.758e-15,FAST,1048–1452,65.92694211171597,70.98007296332953,50.80548550483224,-1.5663527992997033,1.133600597089081,0.2454548782339756,4.8551658566239695,0.26784645279547,0.2987751549706532,1.974319130554223,3.962760223910329,4.195266474595583,1.7300635008114924,1.1662337449854607,0.0621771224156604,33.40183511374562,8.854462321735419,6.83954346977912,14.090019569471623,2.63994589475834,4.579256360078268,26.909998524161505,0.3243660001147027,0.0233052810910243,-0.080040333785046,0.0169795811904178,0.0957480624154975,0.0170006870670144,6.580495377303101,1.4618784906877431,4.23889485530234,5.911917324334351,6.616418302807933,121.78555846816175,D,[]
J1843-0211,2.027532892333386,1.4429387035108376e-14,FAST,1048–1452,166.9636785632881,10.192124122522586,12.66627749064608,-0.5191046056193032,0.4054913539485613,0.491932652318185,7.733838627136293,0.0780530876398248,0.0858437376877931,19.205495626536592,0.4419451574775053,0.3490086070261746,1.7455704161961938,0.1895567038966565,0.0060413837190651,24.89731475008233,0.4144410584486167,0.5465861677054136,21.104054714215923,0.9913226399207412,6.946751343429414,193.8540274108976,0.5390386613410517,0.0028872969232254,-0.0723801226879911,0.0022620684330007,0.0753759818009573,0.0022625969050546,2.4780320701217167,1.7104383775549676,2.1730840588633185,10.635646150340978,10.10804478248559,22.858401613168667,A,[]
J1844+00,0.460503,--,FAST,1048–1452,91.76192851617688,0.9696774003281377,0.9294092405275904,12.441676214917203,0.0592172787879583,0.057237359111621,23.927055038770696,0.451838073700614,0.5751999835865114,4.3914126855387074,3.3720959634222005,2.9975900414552576,7.503220968966175,0.2708669964989116,0.0006028622955378,-4.639346533694568,0.0243276806377128,0.0226286401086879,52.13307240704503,0.8994451155285916,14.442270058708411,1336.0343850020165,0.327838440534085,0.0006151139211186,-0.0721904097757245,0.0004890000917128,0.0727521145706908,0.0004890226812307,28.603196252606853,0.0645409823158403,0.0560049589632001,29.915313355796144,27.801810420375404,1.899086640855728,A,[]
J1846+0051,0.434379520415994,1.1218300430982268e-14,FAST,1048–1452,117.78821403923264,47.09776149410695,50.632537188042434,9.349332865081328,1.2999386321833644,6.562535976028917,2.135261976207596,1.159657108940404,1.4539711274771676,-36.70147461696796,7.539393666815755,6.212529972094018,0.9979453673648206,0.5743244678239618,0.0296611391711826,-5.445725005880387,0.2946952605221682,0.3450843665504326,25.362035225048945,0.8632364397948039,-1.7612524461839527,53.23441809568826,0.6366953939970988,0.0106065292225732,-0.1859242820448666,0.0082159198127534,0.1917827224901155,0.0082226155483523,14.184150638398124,4.685758278604668,2.966795000456021,13.055027142548116,13.759528121021695,97.73029868214938,C,[]
J1847+0614g,1.662,--,FAST,1048–1452,80.59196001154028,68.79700691368147,60.57313215298028,3.839990284745745,0.2465800646452227,2.5646298329982566,1.6669993959918858,0.483453441429803,0.4820478280661031,9.793073774660138,5.603268506097558,5.702557150336569,1.216273090573745,1.549901674252562,0.0302692828919792,-14.731142891476102,1.6541759750976777,2.177483362034108,14.090019569471645,3.3012169764886297,1.056751467710372,54.03339643453034,0.2779145559218993,0.0087815827600706,0.1686403287908641,0.008999425278537,0.2088157719855693,0.0090607646464749,7.969599589305939,2.86083209402009,3.437907600332667,6.246255756070174,6.950756734543755,129.37013906666175,D,[]
J1848+0604,2.218605206885199,3.747523870890193e-15,FAST,1048–1452,67.73546525461137,67.85516785916818,53.5821659080198,-2.348318932551291,1.733344481395446,0.259540609832857,0.8719713505781522,0.2963017836323564,0.2999576232725248,30.176835237113806,5.690316995507466,5.5497299353294345,4.89502742731808,1.6117114397750187,0.1404479374172025,22.58590471330904,1.97014133625564,2.37326926226509,19.02152641878672,4.354011655450121,0.0,101.94242956087172,0.1793747870767398,0.0069427811619463,-0.1071704306248358,0.004872923437463,0.1602726373289913,0.0049294009376884,9.034000829595405,1.8661131444173145,5.867178609896696,4.746726732182859,4.746726732182859,121.43733376718798,D,[]
