alpha,beta,phase_offset,psi_offset,log_likelihood,log_prior
119.40418881627362,2.0550014332643656,8.216236036552942,9.694320255280218,-188.84899798562566,-10.38591370178042
111.77957940317332,2.2285106094621767,8.216236036552942,9.694320255280218,-188.8468863610752,-10.38591370178042
110.4249486635674,2.2493133086276487,8.216236036552942,9.694320255280218,-188.84014841576249,-10.38591370178042
67.08195292609629,1.9603584771883646,8.216236036552942,9.694320255280218,-188.83846604314195,-10.38591370178042
80.99098105452877,2.1232082526519633,8.216236036552942,9.694320255280218,-188.83082079908417,-10.38591370178042
118.42996934181697,2.055763291058412,8.216236036552942,9.694320255280218,-188.82309406456702,-10.38591370178042
69.05161048576937,1.9890303721474822,8.216236036552942,9.694320255280218,-188.82221604095923,-10.38591370178042
90.743695580943,2.3681969075897342,8.216236036552942,9.694320255280218,-188.81490300182597,-10.38591370178042
118.9406831261895,2.055508703353908,8.216236036552942,9.694320255280218,-188.8100695462258,-10.38591370178042
117.4853028980265,2.1155591562741876,8.216236036552942,9.694320255280218,-188.80581687302384,-10.38591370178042
92.64902389917485,2.1841870801818857,8.216236036552942,9.694320255280218,-188.79787289757192,-10.38591370178042
62.018290040386184,1.8821198183307786,8.216236036552942,9.694320255280218,-188.7977224850269,-10.38591370178042
69.93522067489599,2.1451380421977575,8.216236036552942,9.694320255280218,-188.7956727847434,-10.38591370178042
61.13721486022772,1.9522390738294888,8.216236036552942,9.694320255280218,-188.79038877844346,-10.38591370178042
98.8858318391845,2.3589415199123493,8.216236036552942,9.694320255280218,-188.77800580454368,-10.38591370178042
112.86131762228942,2.208509257867206,8.216236036552942,9.694320255280218,-188.7761389757074,-10.38591370178042
112.37478331353874,2.2167802549741253,8.216236036552942,9.694320255280218,-188.77418183181882,-10.38591370178042
93.57973696294381,2.1862863600052407,8.216236036552942,9.694320255280218,-188.76683794186047,-10.38591370178042
91.88229925539488,2.3695277103083896,8.216236036552942,9.694320255280218,-188.7666743855181,-10.38591370178042
114.35952748851356,2.180841120502521,8.216236036552942,9.694320255280218,-188.76402773479967,-10.38591370178042
79.67023167678971,2.1130346502236677,8.216236036552942,9.694320255280218,-188.75542874324725,-10.38591370178042
83.36285432395569,2.142941071095578,8.216236036552942,9.694320255280218,-188.7411939278,-10.38591370178042
115.80132252158752,2.1508087747726137,8.216236036552942,9.694320255280218,-188.73667327933407,-10.38591370178042
118.24319539433472,2.0905221953252777,8.216236036552942,9.694320255280218,-188.73666154480236,-10.38591370178042
70.80549672064797,2.159872797355888,8.216236036552942,9.694320255280218,-188.73378365801048,-10.38591370178042
118.58462595832658,2.065613180656868,8.216236036552942,9.694320255280218,-188.73052692566537,-10.38591370178042
81.59643572714471,2.310552541168718,8.216236036552942,9.694320255280218,-188.7285352894471,-10.38591370178042
75.18548527965082,2.2315970837107386,8.216236036552942,9.694320255280218,-188.7280618262417,-10.38591370178042
57.32209698480144,1.8415436125275875,8.216236036552942,9.694320255280218,-188.7254107485559,-10.38591370178042
113.562365356223,2.1035400440879357,8.216236036552942,9.694320255280218,-188.72309100864442,-10.38591370178042
79.59395148531769,2.2891569900779274,8.216236036552942,9.694320255280218,-188.72009073669224,-10.38591370178042
80.65175660480936,2.300680338275555,8.216236036552942,9.694320255280218,-188.7148862940149,-10.38591370178042
97.46066536031334,2.3630953321197126,8.216236036552942,9.694320255280218,-188.69994358397417,-10.38591370178042
117.69469807245314,2.103715802915332,8.216236036552942,9.694320255280218,-188.69879100478084,-10.38591370178042
67.05546168516253,2.0863229728129653,8.216236036552942,9.694320255280218,-188.69635644173766,-10.38591370178042
117.30378049955102,2.0714185535402834,8.216236036552942,9.694320255280218,-188.69492597990788,-10.38591370178042
57.004633473817314,1.8133896186010645,8.216236036552942,9.694320255280218,-188.69047187706997,-10.38591370178042
58.74978931718058,1.884197843612128,8.216236036552942,9.694320255280218,-188.68863384375996,-10.38591370178042
97.54967491181763,2.188902327407476,8.216236036552942,9.694320255280218,-188.68529634542858,-10.38591370178042
65.09936786143331,1.9336994646037056,8.216236036552942,9.694320255280218,-188.68525687931697,-10.38591370178042
110.38789286746734,2.1319353066836584,8.216236036552942,9.694320255280218,-188.676735554257,-10.38591370178042
102.12012287601314,2.337470303526331,8.216236036552942,9.694320255280218,-188.6641291142461,-10.38591370178042
114.20495992817149,2.180359890023098,8.216236036552942,9.694320255280218,-188.65956223728395,-10.38591370178042
73.6148402327084,2.051277693756262,8.216236036552942,9.694320255280218,-188.65790298987096,-10.38591370178042
58.22252304581445,1.866729794029581,8.216236036552942,9.694320255280218,-188.657459292469,-10.38591370178042
99.948002113774,2.185810742268444,8.216236036552942,9.694320255280218,-188.65565660940285,-10.38591370178042
70.60018209259596,2.0133569245504503,8.216236036552942,9.694320255280218,-188.65452612862396,-10.38591370178042
82.84947415054774,2.3208930290496994,8.216236036552942,9.694320255280218,-188.65217791749188,-10.38591370178042
110.62576491139293,2.2415119782470043,8.216236036552942,9.694320255280218,-188.64900655333324,-10.38591370178042
68.50116854490835,1.9847472459826037,8.216236036552942,9.694320255280218,-188.64735104017305,-10.38591370178042
76.35857310543383,2.2468020747698034,8.216236036552942,9.694320255280218,-188.64097615908332,-10.38591370178042
93.55459969778985,2.3684194149467714,8.216236036552942,9.694320255280218,-188.63744460646097,-10.38591370178042
61.57861974517287,1.9588260764897285,8.216236036552942,9.694320255280218,-188.63348995181045,-10.38591370178042
117.9803560217991,2.0861277793169677,8.216236036552942,9.694320255280218,-188.63286254879338,-10.38591370178042
78.59573879714952,2.105196965510146,8.216236036552942,9.694320255280218,-188.63237550151504,-10.38591370178042
110.118529309665,2.2485411249943894,8.216236036552942,9.694320255280218,-188.62644926988224,-10.38591370178042
86.0609095271774,2.344593972211058,8.216236036552942,9.694320255280218,-188.622779514397,-10.38591370178042
57.3403361176738,1.8281103221241466,8.216236036552942,9.694320255280218,-188.62128259021247,-10.38591370178042
58.01863699085374,1.857599621172696,8.216236036552942,9.694320255280218,-188.61845206310372,-10.38591370178042
73.15036896757405,2.197871843469983,8.216236036552942,9.694320255280218,-188.61726639604532,-10.38591370178042
65.81370771966465,1.9463662961453565,8.216236036552942,9.694320255280218,-188.60659355365144,-10.38591370178042
116.78719324906506,2.1217651520638015,8.216236036552942,9.694320255280218,-188.6060796885338,-10.38591370178042
116.82318973433257,2.080090340212962,8.216236036552942,9.694320255280218,-188.6057564694633,-10.38591370178042
83.11635341947913,2.3223379624516127,8.216236036552942,9.694320255280218,-188.6026001113761,-10.38591370178042
103.80037313055709,2.1741795170772633,8.216236036552942,9.694320255280218,-188.60224459907536,-10.38591370178042
117.83116490538984,2.082552143705385,8.216236036552942,9.694320255280218,-188.60190892426607,-10.38591370178042
101.61616911828554,2.3397932617377393,8.216236036552942,9.694320255280218,-188.59949445373252,-10.38591370178042
98.65821432409983,2.1892370185263417,8.216236036552942,9.694320255280218,-188.59733528102353,-10.38591370178042
117.22086571460707,2.1092626778560373,8.216236036552942,9.694320255280218,-188.5970609224137,-10.38591370178042
117.50562786071966,2.0997986743798123,8.216236036552942,9.694320255280218,-188.5934179042426,-10.38591370178042
81.7331777036858,2.30926415917655,8.216236036552942,9.694320255280218,-188.58123744604248,-10.38591370178042
97.51419194424646,2.360665267558076,8.216236036552942,9.694320255280218,-188.580387580962,-10.38591370178042
64.13106781557501,2.019274871989893,8.216236036552942,9.694320255280218,-188.5788012953382,-10.38591370178042
63.57605456114558,1.9126836485876169,8.216236036552942,9.694320255280218,-188.5784484463459,-10.38591370178042
63.158856624777215,1.9960590748770386,8.216236036552942,9.694320255280218,-188.56988134488802,-10.38591370178042
106.49632495151513,2.294323534407823,8.216236036552942,9.694320255280218,-188.56335735828435,-10.38591370178042
64.67530958348506,1.9301317957006603,8.216236036552942,9.694320255280218,-188.56141832614685,-10.38591370178042
110.48329028372613,2.134162845218455,8.216236036552942,9.694320255280218,-188.560289134567,-10.38591370178042
73.63293490025828,2.2044081297100178,8.216236036552942,9.694320255280218,-188.55271563591518,-10.38591370178042
117.22867981730987,2.103426673556555,8.216236036552942,9.694320255280218,-188.54385825347057,-10.38591370178042
64.19946821131663,2.0198985304287618,8.216236036552942,9.694320255280218,-188.5421180380922,-10.38591370178042
95.39100422152198,2.3651511466279374,8.216236036552942,9.694320255280218,-188.53858055304534,-10.38591370178042
106.61876092011363,2.2923105958084165,8.216236036552942,9.694320255280218,-188.53678613320892,-10.38591370178042
86.64889934615084,2.3465597481069125,8.216236036552942,9.694320255280218,-188.53555982122245,-10.38591370178042
111.4911693831295,2.224644790187398,8.216236036552942,9.694320255280218,-188.5332435676267,-10.38591370178042
60.935049474733695,1.872953916163695,8.216236036552942,9.694320255280218,-188.5262205194721,-10.38591370178042
59.30557727215722,1.8926129426442486,8.216236036552942,9.694320255280218,-188.5227504551064,-10.38591370178042
78.14240087309315,2.102800076497573,8.216236036552942,9.694320255280218,-188.52098474930506,-10.38591370178042
101.22062318979259,2.3407889982779295,8.216236036552942,9.694320255280218,-188.5156876195315,-10.38591370178042
80.30249578797357,2.1227535371190953,8.216236036552942,9.694320255280218,-188.51472642745833,-10.38591370178042
80.93268044175237,2.2999044577757815,8.216236036552942,9.694320255280218,-188.50889213404784,-10.38591370178042
117.1487697728367,2.092787874969389,8.216236036552942,9.694320255280218,-188.4986012431051,-10.38591370178042
60.84963461945344,1.8726604710790014,8.216236036552942,9.694320255280218,-188.49849598757066,-10.38591370178042
67.37223510847032,2.0883652780685793,8.216236036552942,9.694320255280218,-188.4947747080606,-10.38591370178042
