PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,SN_peak,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category,exclusion_reasons
J1923+4243,0.5951928585118446,2.532919952588029e-15,FAST,1048–1452,179.5004470906639,0.3528786761128515,9.443551059131892,-0.024215295883593,0.0174798596460731,0.460202014877737,2.23037018307314,0.0324364114308215,0.0279986116262374,-12.706109958515912,0.4770830691328491,0.4275348138120218,640.6787322112099,0.411895761641972,0.31839289227878,20.62938224854637,0.0695839134577092,0.3731071308693359,24.65753424657536,1.1627878624237298,0.0,438.8169714222436,0.2346603293286852,0.0013343118089843,-0.1278279417999272,0.0009410463409616,0.134870109849581,0.0009420768654876,0.1124906536945,0.0708770329189829,2.0533438281368253,11.036632413992914,8.218628500098589,9.796429735244743,A,[]
J1926+1434,1.3249221945599483,2.1948001526934282e-16,FAST,1048–1452,177.18743532247566,1.6514253530245924,10.901556414814053,-0.2373547614333024,0.1401029063640143,0.9190453385888656,18.71534049728952,0.1826744697718894,0.2023637251822378,-21.69224931786336,0.4321297586580463,0.5130724426668785,5.924173589734163,0.2565869613578844,0.0061706183630789,11.844899480676691,0.4821995955054881,0.352603036538321,50.72407045009786,2.589709630754556,15.146771037181995,256.16664287837347,0.3095021269272838,0.0033340893893956,-0.0717433147855504,0.0024327245548567,0.0904563972351825,0.0024368972248091,1.3070930988517817,0.7010226530237018,4.747705699691241,21.88559490042064,21.88559490042064,12.552981767838643,A,[]
J1926+1648,0.5798376648896764,1.7995295110629832e-14,FAST,1048–1452,43.9429345224017,11.731537834161776,14.769390901872791,-9.278647105004058,2.759651956797587,1.7616543813665384,5.892774920916373,0.6054186688989853,1.316930791524448,-8.548200326432045,2.9044981866152213,5.773403348414725,1.0473409616216205,0.1052056241547714,0.0006532354900588,4.303886525653518,0.0218022857144797,0.0234293721760261,25.85246702491452,0.283204169595068,-1.934538348803116,419.815248151182,0.701641770198823,0.0011109588179406,0.1046600758761652,0.0008256318868095,0.1071127892631266,0.000825848598898,12.335348811477994,2.154490041879358,2.094775310779107,18.819008433373632,12.839526264345784,26.50092873603457,A,[]
J1926+1857g,0.27873,--,FAST,1048–1452,91.05786536915144,64.05412975305666,67.48428519289183,16.87791241972727,0.7323545375518101,10.652645205602116,2.452870330377433,5.962479880988214,6.440493330574268,19.06952185333361,20.47934884074946,25.884317731195967,0.82963129559219,0.4603211035417663,0.0030117490577592,-3.443729990623988,0.4238616978964056,0.3787772812466912,19.726027397260275,0.6100562215300264,-3.8747553816047073,19.772884024232297,0.7731574762633571,0.0202363926064357,0.1170425132587952,0.0146190516047042,0.1367390841248858,0.014660682858761,19.461367422987795,2.4945172264756823,8.038330274414742,16.190639410612278,16.190639410612278,131.5384149459485,D,[]
J1926+2016,0.2990717782966,3.50084e-15,FAST,1048–1452,99.42847495032984,11.802905969176976,13.13223012763973,12.002618330014474,0.4884468302198677,0.6907930652807899,2.5332864259489,1.395485258320086,2.18009891941028,-29.22552767184031,9.438313172841774,6.188482536675707,2.327962706021,0.5297526383489362,0.0289426552139224,-4.74373914450154,0.2873868863219204,0.2848845850946322,25.362035225048945,0.5872562605713292,1.056751467710372,96.44212809028446,0.3903291367238088,0.007906683822711,-0.0911046994175101,0.0061023225822254,0.1029322913454533,0.0061102075731406,17.11057437082738,0.7498582955383757,0.5636516153526117,10.49998167581234,9.226045721447932,24.935136096816706,A,[]
J1927+1852,0.4827663596312356,1.1608885861561374e-16,FAST,1048–1452,11.294286705461689,22.01025848279549,8.401362808360943,2.922591233734184,5.343997696951431,2.1713700313095243,7.958154142418763,0.5954422302579161,0.7468979208422724,-30.759826316370148,2.6375643936232684,2.099180171131497,4.156497018104411,0.2025111138108499,0.0099496348344629,-3.841163944512264,0.1198206591701627,0.1056551832585075,25.85246702491452,0.2361675492749907,5.979482169027846,163.25944239651938,0.2862662823495615,0.0014698658517185,0.0960437577111021,0.0012532069832111,0.0973621069392905,0.0012533493282837,4.068088910778453,6.178984993644007,1.6852840149258437,27.654938187820623,12.442765769189652,30.41162129115643,A,[]
J1927+1856,0.2983150118864664,2.242433451942096e-15,FAST,1048–1452,176.71140101466358,1.9836623443373185,10.64214405245221,-0.852935519310769,0.5132802392635867,2.7644255326993123,16.07643752096802,0.3432685725543258,0.4044833216915151,34.41048819700228,1.228672783157137,0.9696236136783228,1.877035743753356,0.1149862926722815,0.0017245007913564,3.853650067881486,0.0923973622769391,0.1058456334680824,74.6041055718475,0.2914739570176116,6.510263929618771,310.8530626259386,0.1996649738491693,0.0019593067646625,-0.0181935957596567,0.0017274285485809,0.0517121158752474,0.0017291137104952,2.508468570231193,1.1702495918423084,6.986280766413606,50.38728796085073,26.457669192522268,12.625806396789528,A,[]
J1928+1809g,0.29446,--,FAST,1048–1452,155.37068824052602,8.29167738604437,8.002329738263427,-11.546803667123683,5.7178831658675335,15.330692055268642,-1.4849713759905114,3.732907658307752,11.166386859385554,38.86537803889634,5.194801339474999,16.421442467113437,0.7351529956932656,1.4353179076599891,0.0357141673967548,2.08197698321412,1.6381012549835812,1.0147660203178468,171.42857142857144,5.023251813941248,60.0,22.82161393530708,0.3787526378241519,0.0261051670051026,0.0539005594444947,0.0142753598941907,0.0752833862234498,0.0143150813528042,41.22284025503977,11.176373869232965,15.83192565689739,141.48497137599048,141.48497137599048,16.294007124307797,A,[]
J1930+1722,1.60970633781,8.808e-16,FAST,1048–1452,42.466364503075816,68.20928245511448,33.30414371437344,2.49562730086692,1.4319403160804511,1.914981020942227,6.408909979423854,0.4465704303062487,0.483437035501999,-42.35381484470945,4.446249413962995,4.517005352599114,2.888566645361148,1.5657938318835236,0.1203868693687315,-15.505479010160045,2.024617708993471,1.997525052901571,22.588235294117624,6.517566282310026,4.941176470588228,36.66693876366094,0.3514943999249217,0.0155500661581132,0.1343185948703466,0.0112272852931859,0.1486479833039185,0.0112607050671648,8.185392622102551,2.657620249217831,4.998155850616571,8.526557038247375,9.938321744129745,101.51342616948791,C,[]
J1931+1439,1.77922557495,6.328e-15,FAST,1048–1452,78.19761944492986,37.62783141257411,34.65035910693257,5.752803398433812,0.2239190468133785,1.8141622843406964,5.733346249666742,0.1914584013902915,0.2072288115496814,2.709422104578462,1.3492082136160677,1.3071420328753032,1.4975689599206072,0.2910959671652326,0.0028189767515316,-9.765469765761296,0.3699483522325124,0.3516910930235006,17.94721407624632,1.743731572850054,5.630498533724335,118.20511141935454,0.4834835564530426,0.0042213176038272,0.1183743473666198,0.0032957696235949,0.1201833228885736,0.0032965537197817,10.564419359384583,0.8312899800452317,2.090992694485302,8.372642437350024,8.372642437350024,72.27819051950668,B,[]
J1932+1500,1.8643318674855427,4.587967972001213e-16,FAST,1048–1452,85.0531255708181,66.01559035557288,62.46445546343477,1.8203426090192327,0.0939686887264357,1.1514572895108284,4.579320327529329,0.1283159827215332,0.130072229149821,34.93852063054236,2.424571190970333,2.3414159021475243,1.506434188146052,1.8945818017426608,0.0102789724508589,-31.363305670486355,3.213154122248969,3.897758918722033,18.31702544031313,3.677299130014097,1.7612524461839527,70.91405977836268,0.3307904204409085,0.0093222638574852,-0.0238826267304831,0.0079364958830969,0.0492258324671127,0.0079442737399695,9.314951936320806,4.648342400490576,5.242356917987945,4.931570816766129,5.636071795239711,128.48004581900764,D,[]
